# raw tracked shifts, before detrend or spectrum
# reference=first b_shift_hz=0 pair_lag_s=0 dt_s=0.144795668605 looks=128
window,look,centre_time_s,disp_az_px,disp_rg_px,vel_los_ms,disp_los_m,phase_rad,quality
2,54,7.81896611,0,0,-0.000190744261,0.000749767957,-0.292279924,0.701857
2,55,7.96376177,0,0,-0.00399266204,0.000171647787,-0.0669129719,0.701857
2,56,8.10855744,0,0,-0.000493632206,0.000100171982,-0.0390497607,0.701857
2,57,8.25335311,0,0,0.000214493427,0.000131229701,-0.0511569036,0.701857
2,58,8.39814878,0,0,-0.0110980173,-0.00147571513,0.57527386,0.701857
2,59,8.54294445,0,0,0.010601402,5.93219616e-05,-0.0231253127,0.701857
2,60,8.68774012,0,0,0.00317460298,0.000518990723,-0.202316687,0.701857
2,61,8.83253579,0,0,-0.0146357432,-0.00160020151,0.623802031,0.701857
2,62,8.97733146,0,0,0.00810942773,-0.000425991495,0.166063061,0.701857
2,63,9.12212712,0,0,0.000597887721,-0.000339419943,0.132315117,0.701857
2,64,9.26692279,0,0,0.00286789388,7.58386683e-05,-0.0295639737,0.701857
2,65,9.41171846,0,0,7.38253907e-05,8.65282651e-05,-0.0337310691,0.701857
2,66,9.55651413,0,0,-0.00144128648,-0.000122163775,0.0476227592,0.701857
2,67,9.7013098,0,0,-0.00528770318,-0.000887800293,0.346088679,0.701857
2,68,9.84610547,0,0,0.00672521745,8.59820644e-05,-0.0335181452,0.701857
2,69,9.99090114,0,0,-9.81633066e-05,7.17684428e-05,-0.0279772892,0.701857
2,70,10.1356968,0,0,-0.000653853816,-2.29067577e-05,0.00892967664,0.701857
2,71,10.2804925,0,0,-0.00147277101,-0.000236157621,0.0920606582,0.701857
2,72,10.4252881,0,0,0.00160819826,-3.29747916e-06,0.00128544698,0.701857
